0.01449855,0.04712775,-0.1094699,0.02457256,0.1314867,0.06143758,0.0520458,0.0329447,-0.002836523,0.04038939,-0.001470674,-0.03666314,0.08232629,0.06808995,0.04775989,-0.02114296,0.07216805,-0.03181517,-0.04618105,-0.0738285,0.01517077,-0.06995779,-0.05406538,0.02954708,0.01551743,0.02853472,-0.04236631,0.04089057,-0.07831659,-0.02290967,-0.02349357,0.02449178,0.003850959,-0.03467419,0.004714306,0.05530208,-0.03930328,-0.006448049,0.04242035,0.006253046,0.02341611,-0.1175475,0.00314246,-0.06576104,-0.09953495,0.01832629,-0.0603484,0.1058874
0.03694544,0.02877009,-0.07021248,-0.02844427,0.09258372,0.08191319,0.02786894,0.08243544,-0.03087215,0.08322407,-0.04565343,0.034337,0.02449638,0.1023223,0.03579953,-0.02892659,0.01892158,-0.0164367,-0.01796016,-0.09050445,0.04099488,-0.1060226,0.01790133,-0.008738272,-0.006816103,0.0222511,-0.02869239,0.03281602,-0.08026788,-0.04622936,-0.00992896,0.06654947,0.03969352,0.06565915,-0.01891787,0.001306914,0.01766855,0.07141129,0.02192226,0.0927469,-0.03303535,-0.07670082,-0.02760978,-0.05178246,-0.06836549,-0.04228886,-0.1121641,0.02369047
0.03487046,0.03633638,-0.03128156,-0.07296937,0.07771307,0.02774237,0.02268298,0.03243648,-0.04344893,0.03884308,-0.01694904,-0.002545553,0.01453425,0.1163943,0.005756286,-0.01046898,0.02177482,0.001903679,-0.02152801,-0.07058154,0.08404718,-0.1178021,-0.008425336,-0.02695749,-0.04961086,-0.05904768,-0.03371825,0.03554618,-0.03892021,0.02068613,0.04545468,0.08109042,0.04492743,0.09723679,-0.03814559,-0.06685882,0.04940567,0.1489069,0.004091499,0.07174772,-0.06729177,-0.08459491,-0.02136033,0.03345762,0.01038881,-0.04994427,-0.06857626,-0.06050842
0.04397649,0.04186894,0.0470025,-0.08820291,-0.01490302,0.07730148,-0.02129482,0.02275624,-0.02670591,0.06646917,-0.07456659,0.08108886,-0.06289132,-0.05093237,-0.02648754,0.02645028,-0.07671759,-0.001329786,0.01777307,-0.03535338,0.02874245,-0.05921102,-0.0531755,-0.02975296,-0.06416853,0.005405267,0.009780244,0.05532598,0.04207927,-0.03686242,0.04586255,0.06288044,0.01788827,0.09955122,-0.05254195,-0.06815598,0.07239832,0.1467845,-0.044217,0.06669529,-0.1248488,-0.01712794,-0.001883859,0.07967415,0.08965267,-0.05922467,-0.03736012,-0.04937119
-0.03752831,0.01046346,0.08486932,-0.03439682,-0.0563854,-0.02607078,-0.01612998,0.001856521,-0.01362231,-0.05600875,-0.09111241,0.0417519,-0.05414044,-0.01461064,-0.05536101,0.008898938,-0.02815525,0.04118745,0.01554769,0.03671044,0.07223294,-0.02032482,-0.09573528,0.01782306,-0.04761361,-0.007055346,0.001025996,-0.05351271,0.01285461,0.0054562,0.08365391,0.07577591,0.0129347,0.104675,-0.06126126,-0.09710524,0.09764421,0.08396593,-0.001095155,0.004817765,-0.06703579,0.07865167,-0.08444096,0.06798784,0.06008237,0.01576796,0.03355407,-0.05242019
-0.004849012,-0.02384312,0.118242,0.005098901,-0.08267618,-0.07659295,-0.02186632,-0.03418301,-0.02637454,-0.07315409,-0.02861095,0.04000305,-0.06866053,-0.08295687,-0.05557821,0.05590589,-0.09162973,0.04000142,0.01730025,0.01988994,-0.03974142,0.03227151,0.01119782,-0.02195295,-0.02446573,-0.01015234,0.04222897,-0.02137219,0.07567181,0.03795577,0.04873438,-0.009679871,3.442171e-05,0.07369273,-0.02614921,-0.04789714,0.03782764,-0.01499,-0.04543476,-0.01114206,-0.04632687,0.1078826,-0.009050901,0.0746535,0.1099525,-0.03540114,0.1035982,-0.1009738
-0.02457157,-0.03251951,0.07755096,0.03017282,-0.09996135,-0.1126534,-0.03564871,-0.008951553,0.006365754,-0.1043891,0.01021747,0.02950503,-0.04955136,-0.046369,-0.09428506,0.06326869,-0.002924054,0.02026916,0.02610408,0.05941479,0.01794603,0.08214474,-0.02642687,0.00131147,0.01361233,-0.008322394,0.01798421,-0.06995237,0.03731635,0.03559944,-0.001829251,-0.03266653,-0.02645715,-0.04706043,0.02047296,0.01239143,0.009667366,-0.08123136,-0.03696311,-0.08085339,0.03474293,0.1336342,-0.005668628,0.007581158,0.06249364,0.06479248,0.1209803,-0.04831382
-0.04599049,-0.06195118,0.05061565,0.06754472,-0.07463603,-0.09783944,-0.01971451,-0.05705791,0.02338261,-0.03285165,0.06740488,-0.02157239,-0.009987728,-0.06476814,-0.05268453,0.02904922,-0.04737588,0.0327234,0.01747261,0.0850792,-0.05010828,0.09873928,0.03472201,0.02884372,0.07644773,0.02426166,-0.02364573,-0.01546923,0.06734931,0.01727827,-0.08867607,-0.03191772,-0.02085111,-0.07370483,0.0233662,0.08413743,-0.03175804,-0.1095785,0.0009932546,-0.0408294,0.08210153,0.08577511,0.06086195,-0.06277887,-0.02053782,-0.01724446,0.1053859,-0.02268538
-0.08117469,-0.0359991,-0.02565182,0.08110369,-0.02393936,-0.0330343,-0.01217275,0.04483427,0.03330342,-0.03487238,0.09212221,-0.07197873,0.09080624,-0.0343799,-0.004459049,-0.03039921,-0.03609844,0.005624285,0.01674045,0.05237952,-0.05205926,0.0722979,0.05828886,-0.011213,0.07806634,-0.01667339,-0.005120734,-0.01127277,-0.02108503,0.03825007,-0.09991042,-0.04727243,-0.006911247,-0.09887085,0.06141196,0.08216026,-0.09558643,-0.1414901,0.0418903,-0.04975403,0.1065121,0.03459612,0.08153682,-0.06210659,-0.0632719,0.01957059,0.0187586,0.05318371
0.002623599,-0.006766838,-0.1047827,0.03476077,0.04066154,-0.02183683,0.01979364,0.01555944,0.06153713,0.0612791,0.1142735,-0.0488055,-0.003763361,0.027847,0.060728,-0.06885813,0.07348772,-0.01521955,-0.009526632,-0.02466584,-0.0727637,0.02938034,0.0734791,0.02810934,0.07422081,0.01015131,-0.02226476,0.02444468,-0.03295832,0.01151579,-0.1041031,-0.07462797,-0.06827753,-0.1136798,0.0426768,0.08697608,-0.0922377,-0.0658866,0.09793918,0.01901328,0.07043845,-0.06156903,-0.01710331,-0.06437124,-0.03393603,-0.02138258,-0.0175025,0.07358389
0.04284522,0.01095395,-0.1492477,-0.05560865,0.08338371,0.04480496,0.03376983,0.05097001,0.04330243,0.08923823,0.08597557,-0.0007184674,0.02685521,0.0788608,0.05043254,-0.0545072,0.07666894,-0.02838255,-0.03370024,-0.07075548,0.03592006,-0.03540903,0.04275918,0.03705834,0.007507786,0.06819867,-0.04525701,0.05036473,-0.01262864,-0.08155752,-0.05076073,-0.04362767,-0.03842578,-0.08826835,0.06658073,0.03283317,-0.09853976,-0.014099,0.04972256,-0.008134998,0.03118521,-0.1220226,-0.02135739,-0.03273049,-0.05299259,0.005624685,-0.05419819,0.071867
0.02737665,0.05070935,-0.1261842,-0.02283374,0.1209052,0.09826027,0.02260174,0.06311654,0.01598929,0.08933803,-0.003950877,-0.02946436,0.0387703,0.04489463,0.05744775,-0.06332966,0.02166011,-0.03814158,-0.01419446,-0.04481179,0.03355286,-0.05846966,0.0008751434,0.01080975,-0.03671864,-0.02309165,-0.03127893,0.04213649,-0.03798414,-0.01104186,0.01077916,-0.03577143,0.01430662,-0.001187146,0.001167645,-0.02214678,-0.03128037,0.0962787,0.0776955,0.06576927,0.01949711,-0.1632171,-0.03872342,-0.002870334,-0.03512852,-0.0472148,-0.1133655,0.06667189
-0.008255471,0.04453105,-0.04341162,-0.05608021,0.1050923,0.1035011,0.003839012,0.02999011,-0.007425712,0.06410851,-0.05664777,0.02820878,-0.03666597,0.05530371,0.0757634,-0.0146867,0.009843667,-0.02383711,-0.002843706,-0.04180949,0.1214975,-0.08593451,-0.04843323,0.04111028,-0.09412659,0.0351494,-0.0391985,0.02025652,-0.03192654,-0.006633393,0.0696852,0.008880963,0.03954462,0.04564787,-0.01739247,-0.07228559,0.02261814,0.1580677,-0.05720463,0.06771278,-0.02992028,-0.1090046,0.02117373,0.01401606,-0.03375616,-0.06438304,-0.09411625,0.01009786
0.02810438,0.05717084,0.0286923,-0.04631665,0.06369708,0.08692145,-0.007911582,0.02614467,-0.01419197,-0.02122889,-0.06634552,0.02515986,-0.03085602,-0.01300119,0.03132638,0.0112126,-0.04957337,-0.02437477,0.005127662,-0.05390963,0.06817321,-0.09018095,-0.0483515,-0.08608875,-0.08309238,0.01155864,-0.02294134,0.04277933,-0.0296069,-0.0211752,0.1349258,0.06405693,0.04551152,0.1094468,-0.05368738,-0.08121545,0.05456977,0.1431768,-0.02907794,0.02250624,-0.09581955,-0.02262143,-0.065637,0.07081836,0.02459121,-0.08260293,-0.01611855,0.003858258
0.01119259,0.08148452,0.0985667,-0.0765653,-0.04074653,0.003760885,-0.009794375,-0.05042063,-0.06245858,-0.0098151,-0.03696149,0.07391082,-0.07165524,-0.04555399,-0.01517981,0.02272256,-0.06023001,-0.02696958,0.008958918,0.03241606,0.06473298,-0.04945388,-0.04877865,-0.03899087,-0.04558032,0.01087278,0.04713827,-0.01206008,-0.01808727,0.02564569,0.1097146,0.02301707,0.06380265,0.08197253,-0.09900709,-0.07129513,0.1263002,0.1192876,-0.09095008,0.02562431,-0.07441857,0.06324743,-0.04252807,0.0497991,0.05346848,-0.0583392,0.03943842,-0.05894278
-0.0455403,0.03608228,0.1607908,-0.01280924,-0.06852262,-0.04979412,0.002070218,-0.03565595,-0.03486937,-0.05152553,-0.05470388,0.03003799,-0.04013273,-0.07150557,-0.04728952,0.04183231,-0.07391795,-0.01036184,-0.00248252,0.05930036,0.01046441,0.04637635,-0.007440219,-0.02289019,-0.03850758,-0.01789345,0.03045899,-0.05568709,0.019636,0.0408218,0.0893436,0.03491178,0.02823557,0.04878421,-0.08833251,-0.05547661,0.1205575,-0.01255502,-0.068275,-0.03650575,-0.05335888,0.08177122,-0.02149621,0.04492986,0.07672068,0.0506983,0.06652351,-0.09755923
-0.006668748,-0.01349515,0.1513379,0.05655865,-0.1026102,-0.09670259,0.01995986,-0.003185718,-0.00594569,-0.07109866,0.02008995,-0.01964012,-0.07289756,-0.07516389,-0.03105873,0.07414759,-0.07419067,0.02791589,-0.02350697,0.04021684,-0.05198353,0.06167921,0.0009713245,0.0296384,0.02907542,-0.05834029,0.0461567,-0.09166197,0.00668262,0.04219121,0.02476857,0.02874288,0.00243773,0.002859924,-0.02347433,0.003689273,0.04046696,-0.08104076,-0.0178611,-0.05716895,-0.03209902,0.1367738,-0.0273352,0.02038871,0.08696224,0.02224574,0.1100397,-0.1260514
-0.07534597,-0.04280337,0.09010045,0.01832186,-0.1091767,-0.1098262,-0.005849809,0.0036645,0.02272994,-0.02554736,0.09922193,-0.03401818,-0.06167269,-0.005522076,-0.01950519,-0.03178137,-0.02538672,0.02615786,0.005359807,0.03188431,-0.07814716,0.07797625,0.03082806,-0.02694661,0.08056024,-0.03247509,0.06531586,-0.08877591,0.03651607,0.09154595,-0.1028073,-0.03578496,-0.01498128,-0.05610665,0.01515752,0.05250923,0.0183144,-0.1605303,-0.01285538,-0.06383147,0.03089956,0.1032455,0.05568521,-0.02139953,0.0833948,0.06784619,0.07054073,-0.02437039
-0.0591942,-0.03241394,-0.03403263,0.119055,-0.05987523,-0.08399317,0.009192186,0.008731716,0.006679442,-0.002926345,0.07515109,-0.04621828,-0.008119198,-0.0005336862,-0.01306511,-0.001903001,-0.01080294,-0.002063054,-0.005284944,0.07248271,-0.106152,0.07020333,0.02420664,-0.02419336,0.1131541,0.008443176,0.06619371,-0.08558195,-0.03269285,0.03971484,-0.128588,-0.04434679,-0.009246194,-0.09726471,0.08437308,0.06072687,-0.08566591,-0.1429413,-0.000958973,-0.03828591,0.07300759,0.06243251,0.09988963,-0.01778241,-0.008790833,0.02107702,0.05059298,0.04454033
0.001733007,-0.1014106,-0.114959,0.08842964,-0.02066945,-0.001179689,0.04757895,0.03856045,0.062737,0.01530324,0.03479389,-0.07570685,0.07824908,0.00599972,0.02708868,0.002803367,0.04374602,0.06220699,-0.04656358,-0.0414316,-0.07037418,0.04485743,0.05239684,0.02322187,0.0578572,-3.242474e-05,-0.01184437,-0.02203762,-0.01107739,-0.0200051,-0.1285274,-0.003314628,-0.07490066,-0.06801429,0.1175069,0.08168204,-0.1443119,-0.08113694,0.08515319,-0.02224151,0.05243232,0.004969063,0.08187259,-0.04716177,-0.06293266,0.03960128,-0.0250338,0.04953038
0.007941021,-0.05015386,-0.1866958,0.04815188,0.07889502,0.02412732,-0.003269954,0.01227605,0.06350803,0.0534713,0.02727371,-0.04208306,0.06274636,0.09265215,0.07676997,-0.06151138,0.04586013,-0.001188581,0.006368181,-0.03871407,-0.02082854,0.006364692,0.02023319,0.008341475,0.03782255,0.01126677,-0.04427698,0.01385783,-0.06640427,-0.006408277,-0.08309347,-0.003068608,-0.03120587,-0.05069709,0.1143339,0.01970279,-0.1377148,-0.01122732,0.04065916,0.02084986,0.03985778,-0.07116469,0.08511078,-0.01372154,-0.1137071,0.004417506,-0.08479282,0.09899353
-0.0008809493,0.01527156,-0.1796922,0.02237963,0.09800067,0.1302074,-0.03889822,0.01492216,0.01848474,0.06578485,-0.01774858,-0.01374889,0.04547835,0.04081309,0.07874858,-0.08963045,0.06248142,-0.02686892,0.04897195,-0.02519508,0.02730989,-0.04558583,-0.02891854,-0.03584304,-0.004870413,0.04021212,-0.009828249,0.0378906,-0.08301385,0.008491362,-0.007317239,-0.061728,0.03383477,-0.008354216,0.05321205,-0.02316791,-0.07424311,0.07478371,0.01127552,0.0754502,0.04393716,-0.1121487,0.01536666,0.003236015,-0.08320165,-0.05305319,-0.1592243,0.1394296
0.05922198,0.05698659,-0.1340511,-0.1115974,0.1031452,0.06963385,-0.04144445,0.01759541,-0.01292874,0.04860674,-0.03135733,0.05178206,0.007221186,0.07181662,0.07487796,-0.06295782,0.07568225,-0.04979977,0.04185299,-0.08702468,0.09137145,-0.07612134,-0.01354292,-0.02863281,-0.0963193,0.006850785,-0.02209228,0.05976354,-0.02168677,-0.03796682,0.07276925,-0.002842285,0.04301073,0.04125891,-0.01935205,-0.03238896,0.02569096,0.1307142,-0.02450487,0.112942,-0.02196848,-0.1058002,-0.0402762,-0.005124778,-0.06261265,-0.09925713,-0.09001844,0.0619238
0.05065397,0.03325523,-0.0001244384,-0.05071824,0.07814828,0.0746071,-0.04763523,0.01042873,-0.02155305,-0.01542485,-0.1082083,0.05299259,0.003505979,0.06467613,0.05540099,0.007925351,-0.03815368,-0.01007,0.04085691,-0.08332998,0.05180893,-0.079266,-0.001641013,-0.0001182519,-0.1118114,0.04095352,-0.09592468,0.06883977,0.02925619,-0.07159895,0.1459371,0.02849386,0.006412024,0.106701,-0.08479921,-0.06649894,0.07451066,0.1520537,-0.03231826,0.05775161,-0.07815163,-0.05304995,-0.08182092,0.02611259,-0.009203617,-0.009321931,-0.06586254,-0.03047285
0.02770036,0.06183968,0.1353646,-0.09565623,-0.008646306,0.02973239,-0.03366983,0.004470408,-0.04279589,0.001184014,-0.06028105,0.05154261,-0.02648019,-0.02175219,0.02002182,0.03277881,-0.111844,-0.01416273,0.02490575,-0.03865096,0.1122041,-0.06936476,-0.04121459,-0.05688126,-0.08313214,-0.01487981,-0.01338711,0.04425829,0.05120802,-0.008414905,0.1399003,0.01777775,0.04706794,0.09947373,-0.1215645,-0.02444657,0.1279833,0.1070564,-0.06488838,0.02934006,-0.07852274,0.006758985,-0.09283137,-0.006444818,0.06065894,-0.05926966,0.01780302,-0.03968196
-0.02274405,0.08458979,0.193305,0.01329311,-0.04534242,-0.0466153,-0.01301429,-0.06190367,-0.07611036,-0.0649625,-0.1015173,0.04132707,-0.04798574,-0.05862114,-0.0460716,0.05984055,-0.07002131,-0.03328989,0.01216092,0.009465238,0.01598061,-0.01859998,-0.004278604,-0.08868764,-0.0005488012,-0.02052456,0.006521773,-0.003776968,0.04438591,0.05876211,0.08384308,0.04721829,0.0341483,0.09498526,-0.1338036,-0.03560554,0.1151788,0.02638666,-0.08022966,-0.03026411,-0.03359688,0.09188996,-0.083178,0.02589519,0.05223746,0.00643523,0.1099085,-0.03205762
-0.04196689,0.0173051,0.2217997,0.05238437,-0.09868887,-0.08605224,0.03021098,-0.01074575,-0.05315254,-0.055506,0.03407132,0.001302592,-0.03640401,-0.07396767,-0.07455774,0.07503328,-0.1077304,0.01581732,-0.0272292,0.01460797,-0.01802302,-6.898485e-05,-0.003095318,-0.02161032,0.04106897,-0.05057562,0.0708811,-0.04756879,0.0746053,0.05410637,-0.008916463,0.06950241,0.03227791,0.03486708,-0.07573256,0.01098969,0.08536341,-0.07730776,-0.02324908,-0.06479939,-0.01908024,0.1284181,-0.02990533,-0.008165073,0.06854074,-0.01142819,0.1276451,-0.1136516
